Start : 2025-03-25T15:38:52.506Z
Connection established 
data={"name":"Гайка М10 A2(304S) DIN934","techUnits":"шт","techToAcc":0.0116,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М12 A2(304S) DIN934","techUnits":"шт","techToAcc":0.02,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М14 A2(304S) DIN934","techUnits":"шт","techToAcc":0.25,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М16 A2(304S) DIN934","techUnits":"шт","techToAcc":0.03,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М18 A2(304S) DIN934","techUnits":"шт","techToAcc":0.05,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М20 A2(304S) DIN934","techUnits":"шт","techToAcc":0.06,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М22 A2(304S) DIN934","techUnits":"шт","techToAcc":0.08,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гайка М24 A2(304S) DIN934","techUnits":"шт","techToAcc":0.11,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д03; DIN125","techUnits":"шт","techToAcc":0.0001,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д04; DIN125","techUnits":"шт","techToAcc":0.0003,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д05; DIN125","techUnits":"шт","techToAcc":0.0004,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д06; DIN125","techUnits":"шт","techToAcc":0.001,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д08; DIN125","techUnits":"шт","techToAcc":0.0018,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д10; DIN125","techUnits":"шт","techToAcc":0.0036,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д12; DIN125","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д14; DIN125","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д16; DIN125","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д18; DIN125","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д20; DIN125","techUnits":"шт","techToAcc":0.02,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д22; DIN125","techUnits":"шт","techToAcc":0.02,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д24; DIN125","techUnits":"шт","techToAcc":0.03,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д27; DIN125","techUnits":"шт","techToAcc":0.04,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шайба д30; DIN125","techUnits":"шт","techToAcc":0.05,"accUnits":"кг","price":225,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д04; DIN7980","techUnits":"шт","techToAcc":0.0002,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д05; DIN7980","techUnits":"шт","techToAcc":0.0004,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д06; DIN7980","techUnits":"шт","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д08; DIN7980","techUnits":"шт","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д10; DIN7980","techUnits":"шт","techToAcc":1.96,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д12; DIN7980","techUnits":"шт","techToAcc":2.28,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д14; DIN7980","techUnits":"шт","techToAcc":3.8,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д16; DIN7980","techUnits":"шт","techToAcc":5.94,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д18; DIN7980","techUnits":"шт","techToAcc":6.6,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д20; DIN7980","techUnits":"шт","techToAcc":12.3,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гровер д22; DIN7980","techUnits":"шт","techToAcc":13.6,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"МКРТ 12/8 трубка кер.","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"МКРТ 26/21 трубка кер.","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"МКРТ 30/15 трубка кер.","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"МКРТ 40/30 трубка кер.","techUnits":"м","techToAcc":1,"accUnits":"м","price":800,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"МКРТ 60/40 трубка кер.","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ізолятор кер. ИМБШ 30/18/40","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":50,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д06; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д08; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д10; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д12; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д14; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д16; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д18; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д20; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д25; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д30; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д40; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д45; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д60; 304S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д06; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д08; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д10; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д12; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д14; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д16; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д18; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д20; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д25; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д30; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д40; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д40; Ст20","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д60; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д100; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д110; Ст","techUnits":"м","techToAcc":0,"accUnits":"кг","price":45,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д10; 310S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":600,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д16; 310S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":600,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д20; 310S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":600,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д45; 310S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":600,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д60; 310S","techUnits":"м","techToAcc":0,"accUnits":"кг","price":600,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кр д100; Д16Т","techUnits":"м","techToAcc":0,"accUnits":"кг","price":600,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М6х16; оц; DIN933","techUnits":"шт","techToAcc":0,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М8х20; оц; DIN933","techUnits":"шт","techToAcc":0,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М8х30; оц; DIN933","techUnits":"шт","techToAcc":0.02,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М8х20; A2(304S); DIN933","techUnits":"шт","techToAcc":0,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М8х30; A2(304S); DIN933","techUnits":"шт","techToAcc":0.02,"accUnits":"кг","price":500,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М10х20; оц; DIN933","techUnits":"шт","techToAcc":0,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Болт М10х20; A2(304S); DIN933","techUnits":"шт","techToAcc":0.02,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д21х3,0 ГК, Ст","techUnits":"м","techToAcc":1.33,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д76х3,5 ГК, Ст","techUnits":"м","techToAcc":6.7,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д60,3х3,5, Ст, ГК","techUnits":"м","techToAcc":5.15,"accUnits":"кг","price":85.44,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д60,3х3, 304S","techUnits":"м","techToAcc":4.31,"accUnits":"кг","price":154.99,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д34,0х3,5, Ст, ГК","techUnits":"м","techToAcc":2.76,"accUnits":"кг","price":89.44,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д33,7х3, 304S","techUnits":"м","techToAcc":2.31,"accUnits":"кг","price":155.84,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д89х4,5 ГК, Ст","techUnits":"м","techToAcc":8.8,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр д129х3,5,304S","techUnits":"м","techToAcc":9.47,"accUnits":"кг","price":180.04,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 25х25х3 ГК; Ст","techUnits":"м","techToAcc":1.12,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 25х25х3; 304S","techUnits":"м","techToAcc":1.12,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 25х25х4 ГК; Ст","techUnits":"м","techToAcc":1.46,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 40х40х3 ГК; Ст","techUnits":"м","techToAcc":1.85,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 40х40х4 ГК; Ст","techUnits":"м","techToAcc":2.42,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 40х40х4; 304S","techUnits":"м","techToAcc":2.42,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 50х50х4 ГК; Ст","techUnits":"м","techToAcc":3.05,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 50х50х4; 304S","techUnits":"м","techToAcc":3.05,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 50х50х5 ГК; Ст","techUnits":"м","techToAcc":3.77,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 63х63х5 ГК; Ст","techUnits":"м","techToAcc":4.81,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 60х60х5; 304S","techUnits":"м","techToAcc":4.6,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 63х63х6 ГК; Ст","techUnits":"м","techToAcc":5.72,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 75х75х6 ГК; Ст","techUnits":"м","techToAcc":6.89,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 75х75х7 ГК; Ст","techUnits":"м","techToAcc":7.96,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 100х100х8 ГК; Ст","techUnits":"м","techToAcc":12.25,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кутн 100х100х10 ГК; Ст","techUnits":"м","techToAcc":15.1,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 20х20х1.5; Ст","techUnits":"м","techToAcc":0.92,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 20х20х2; Ст","techUnits":"м","techToAcc":1.22,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 30х30х1.5; Ст","techUnits":"м","techToAcc":1.33,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 30х30х1.8; Ст","techUnits":"м","techToAcc":1.73,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 30х30х2; Ст","techUnits":"м","techToAcc":1.87,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 40х20х1,8; Ст","techUnits":"м","techToAcc":1.75,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 40х20х2; Ст","techUnits":"м","techToAcc":1.87,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 40х40х2; Ст","techUnits":"м","techToAcc":2.58,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 40х40х3; Ст","techUnits":"м","techToAcc":3.62,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х25х1.5; Ст","techUnits":"м","techToAcc":1.71,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х25х2; Ст","techUnits":"м","techToAcc":2.41,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х25х2; 304S","techUnits":"м","techToAcc":2.41,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х25х3; Ст","techUnits":"м","techToAcc":3.4,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х50х1.5; Ст","techUnits":"м","techToAcc":2.28,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х50х2; Ст","techUnits":"м","techToAcc":3.32,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х50х2; 304S","techUnits":"м","techToAcc":3.32,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 50х50х3; Ст","techUnits":"м","techToAcc":4.66,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 80х80х4; Ст","techUnits":"м","techToAcc":9.8,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Тр 100х50х3; Ст","techUnits":"м","techToAcc":7.04,"accUnits":"кг","price":50,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ремінь клиновий В840","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":200,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шків: SPB-125-01 TB-1610","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":500,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Втулка конусна: 1610/д22","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":204,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Двигун АИР80, 1.1кВт, 930 об/мин, im1081","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":3900,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гвинт М6х10; Оц; DIN","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гвинт М5х10 мм; DIN967(прессшайба)","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Гвинт М5х20 мм; DIN967(прессшайба)","techUnits":"шт","techToAcc":0.01,"accUnits":"кг","price":400,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ніжка пласт. для корпусів Д12,5/д5/4,4","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":5.5,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Замок ЗШ-1Т/00/Zn","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":100,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Замок ЗШ-1Т. Ключ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":100,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Порошок; Сіра шагрень","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Порошок; Світло-сіра шагрень","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Порошок; Помаранчова шагрень","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Порошок; Чорна шагрень","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":200,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Емаль; Сіра","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":80,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Емаль; Чорна","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":80,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Емаль; Помаранчова","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":80,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба; Грунтівка; Сіра","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":80,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба. Термостійка. Срібна","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба. Термостійка. Чорна","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фарба. Термостійка. Мідна","techUnits":"м2","techToAcc":0.2,"accUnits":"кг","price":300,"weightTech":null}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Проживання готель","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":1000,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фетр LYTX-1260","techUnits":"м3","techToAcc":11.2,"accUnits":"рул","price":1200,"weightTech":0}	ItemName validation failed: accUnits: `рул` is not a valid enum value for path `accUnits`., weight: Path `weight` is required.
data={"name":"Фітинг штуцер БС м-G1/2”з, PT-1806, INTERTOOL","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":89,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг штуцер БС п- G1/2”з, PT-1823, INTERTOOL","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":39,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг штуцер Ду10-G1/2”з, PT-1841,INTERTOOL","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":29,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Коліно 6522; д6-M5з; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":62.5,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Коліно 6522; д08-3/8з; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":94.25,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Коліно 6522; д08-1/4з; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":70.31,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Штуцер S6510; д06-1/8(з); Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":26.21,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Штуцер S6510; д08-1/8(з);  Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":33.01,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Штуцер S6510; д08-1/4(з); Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Штуцер S6510; д08-3/8(з); Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Штуцер S6510; д08-1/2(з); Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Штуцер 6463; д08-1/8(в); Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Пневмодросель RFO-383-1/8; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":194.29,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"A322-1C2 Пневморозподiльник","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":669.31,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"A7J Котушка 220V 50/60 Hz 4VA","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":247.97,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"'122-800 Роз''єм електричний'","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":46.87,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"2521 M5-1/8 Фітинг","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":15.61,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
